wtj,M_L,D_L,D_S,tE,thetaE,piE,piEN,piEE,mu_rel,muSl,muSb,i_L,iS,iL,fREM
0.1566162,0.03733663,1344,7277,17.59483,0.4295149,1.412572,1.335066,0.4614742,8.916274,-13.6955,-1.95666,99.0,8,2,0
0.397631,0.07627843,7826,7946,7.582558,0.03461235,0.05571818,-0.05359988,0.01521735,1.667269,-11.7914,-2.06133,99.0,8,8,0
0.8082088,0.8364129,7098,7970,15.95054,0.3240846,0.0475779,0.02368984,0.04126073,7.421185,-12.0983,2.53255,99.0,8,8,0
0.1923998,0.03001454,6988,7499,1.63375,0.04884344,0.1998215,0.1751745,0.09613811,10.9197,-12.9966,-1.98508,99.0,8,8,0
0.2438214,0.07127766,4382,7665,52.11883,0.2382201,0.410386,0.395837,0.1083038,1.669452,-1.29805,-0.152096,99.0,4,6,0
0.2750706,0.5011131,7562,7750,5.488,0.1144432,0.02804281,0.02117225,-0.01838846,7.616683,-11.156,-1.62848,99.0,8,8,0
0.1639867,0.5248645,5923,7342,36.93764,0.3734125,0.08735931,0.04758147,-0.07326427,3.69241,-7.36269,-4.17349,99.0,8,8,0
0.2348265,0.1312146,6785,7650,5.68194,0.1334685,0.1249004,-0.1238993,0.01578229,8.579701,-0.833114,0.870575,99.0,8,8,0
0.239119,0.3761343,5617,7174,12.90624,0.3439667,0.11229,0.05629351,0.09716008,9.734345,-9.82994,4.05237,99.0,8,6,0
0.3138328,0.3027737,7185,7809,9.51951,0.1656122,0.06716479,0.06446773,-0.01884201,6.354302,-5.40884,-3.01844,99.0,8,6,0
0.3552062,0.6186621,6744,7739,19.76228,0.3098484,0.06149833,0.05893881,-0.01755735,5.726673,-4.07275,-2.96259,99.0,8,8,0
0.3612689,0.4064913,7708,7888,8.768981,0.09892819,0.02988384,-0.01768343,-0.02409025,4.120607,-0.952996,-1.02341,99.0,8,5,0
0.1340974,0.1209177,6704,7087,4.672134,0.08913695,0.09051813,0.04745248,0.07708303,6.968394,-10.5659,2.92941,99.0,8,8,0
0.3899968,0.7178137,7078,7621,10.00742,0.2426324,0.0415054,-0.04135801,-0.003494807,8.855582,2.16317,3.20532,99.0,8,8,0
0.4404253,0.1828207,6522,7867,7.591131,0.1976078,0.132723,0.1255505,0.04304032,9.507971,-11.7518,-3.62634,99.0,8,4,0
0.06255654,0.5320919,2771,4701,50.65078,0.8013291,0.1849234,-0.1159633,-0.1440457,5.778498,1.44011,-1.31221,99.0,4,6,0
0.636459,0.6278677,6974,7949,15.97007,0.2998911,0.05864931,0.0302503,0.05024601,6.85878,-7.95698,1.42288,99.0,8,6,0
0.397631,0.3387088,7611,7942,5.420118,0.1228692,0.04454348,0.04030914,-0.01895508,8.27989,-9.49336,-3.01159,99.0,8,8,0
0.4169149,0.08271001,2989,7963,28.00921,0.3751569,0.556958,0.06304854,-0.5533779,4.892178,0.117768,-3.15609,99.0,8,5,0
0.7817233,0.4102863,7057,7893,6.745847,0.2239495,0.06702406,0.06295917,0.02298623,12.12562,-13.5138,-1.4918,99.0,8,6,0
0.1952368,0.1078926,4574,7470,8.714375,0.2728537,0.3105316,-0.03417847,0.3086449,11.43626,-5.95193,7.19126,99.0,8,7,0
0.2348265,0.05018771,2865,7644,19.25628,0.29862,0.7306158,-0.1004815,0.7236732,5.664175,-3.52931,-0.0584965,99.0,3,6,0
0.3413234,0.1310622,4829,7813,10.57772,0.2905616,0.2722251,0.1309483,0.238661,10.03313,-10.4895,3.31191,99.0,8,5,0
0.2750706,0.1576547,3961,7745,24.12039,0.397968,0.3099622,0.204471,-0.2329553,6.026346,-5.46706,-4.34005,99.0,8,6,0
0.1923998,0.3430281,7284,7495,4.100185,0.1039076,0.03719504,0.03606386,0.009103276,9.256226,-7.66001,1.06749,99.0,8,8,0
0.1923998,0.4629542,7447,7498,2.209242,0.05875717,0.01558441,0.01527427,-0.003093628,9.714217,-10.3325,-3.8109,99.0,8,8,0
0.2264563,0.678539,7265,7612,17.71503,0.1861524,0.03368692,-0.002439778,0.03359846,3.838105,-7.13533,2.71638,99.0,8,8,0
0.1388743,0.1521097,5282,7136,16.95526,0.2468187,0.1992456,0.02052056,0.1981861,5.316964,-7.52171,3.62934,99.0,8,6,0
0.1364263,0.2596813,6734,7121,24.29751,0.1307247,0.06181367,0.06162599,-0.004813199,1.965107,-6.31514,-2.14698,99.0,8,6,0
0.2750706,0.05006014,7437,7728,1.910024,0.0454379,0.1114535,-0.02807538,-0.1078594,8.688996,-1.63441,-3.68858,99.0,8,8,0
0.348986,0.8871766,6921,7834,32.05096,0.3486634,0.04825739,-0.04818767,-0.002593149,3.973339,-1.43301,-1.78054,99.0,8,8,0
0.1639867,0.13125,2035,7337,42.37102,0.6159978,0.5762984,0.4722093,0.3303607,5.310073,-2.89532,1.01934,99.0,8,4,0
0.3286485,0.03317867,6541,7849,3.779903,0.0829621,0.3070353,0.3028314,0.05063443,8.016584,-8.35848,-3.22333,99.0,8,8,0
0.3444618,0.2028804,7511,7872,4.999132,0.1004839,0.06081687,0.06078995,-0.001809063,7.341624,-11.5778,-1.56448,99.0,8,8,0
0.6819616,0.5742929,4581,7997,34.24333,0.660366,0.1411948,0.01264829,0.1406272,7.04367,-5.6105,5.51154,99.0,8,0,0
0.3161829,0.7660283,6195,7318,17.55619,0.3930725,0.06300796,0.04561481,0.04346599,8.177729,-8.75982,1.61723,99.0,8,8,0
0.2638901,0.1763241,5714,7716,26.30069,0.2553575,0.1778298,0.1715673,0.04677711,3.546269,-6.45338,-3.52292,99.0,8,6,0
0.1601935,0.06462588,3546,7306,16.57933,0.2763585,0.5250902,-0.3108175,0.4232165,6.0883,-3.11132,6.2816,99.0,8,5,0
0.2895912,0.5197502,6667,7731,21.56108,0.2956123,0.06983858,0.06897128,-0.0109722,5.007744,-4.21712,-3.68599,99.0,8,8,0
0.1601935,0.09712974,7088,7314,5.944989,0.0587029,0.07421213,0.0440796,0.05970283,3.606606,-7.96994,1.15547,99.0,8,8,0
0.2534917,0.1711849,6841,7684,16.327,0.1494458,0.1071978,0.1053795,0.01966031,3.34324,-11.3112,-3.50017,99.0,8,8,0
0.5206359,0.5586911,6189,7688,15.62201,0.3785694,0.08320345,0.0317635,0.07690185,8.851131,-7.38524,5.40626,99.0,8,4,0
0.397631,0.1633852,7723,7936,1.676141,0.06796772,0.05108079,-0.0451947,-0.02380519,14.81093,3.96774,-3.14428,99.0,8,8,0
0.07853452,0.05023054,4456,5628,16.32217,0.1382589,0.3379815,0.3176628,0.1154201,3.093896,-0.0749328,-0.408036,99.0,6,5,0
0.3233823,0.9519744,4227,7033,30.66171,0.8553928,0.1103336,0.1083165,0.02100096,10.18966,-9.76827,-3.44772,99.0,8,3,0
0.4366578,0.1354808,5894,7981,21.33415,0.2212481,0.2005254,0.1490794,-0.134111,3.787864,-0.689023,-4.88438,99.0,8,5,0
0.1470244,0.5824377,6614,7202,21.17995,0.2419315,0.05100474,0.01418631,-0.04899216,4.172128,-4.57859,-2.20865,99.0,8,8,0
0.6344434,0.1279492,5717,7947,6.122521,0.2261468,0.2170303,0.167458,0.1380579,13.4912,-14.6789,5.21693,99.0,8,5,0
0.2186629,0.09083729,4658,7586,14.94661,0.2475738,0.3346634,0.3344068,0.01310082,6.049956,-7.86586,-2.12991,99.0,8,2,0
0.4760415,0.3380457,7327,7988,8.951495,0.1763645,0.0640624,0.0606389,0.02066193,7.196242,-10.4957,-1.72597,99.0,8,8,0
0.09576928,0.9004592,6112,6368,14.92758,0.2197053,0.02996016,-0.008570705,0.02870809,5.37578,-1.86252,-0.538191,99.0,6,6,0
0.2046288,1.023804,2404,7549,88.61338,1.537474,0.1843989,0.09572618,-0.1576054,6.337218,-5.95711,-3.7934,99.0,8,6,0
0.4366578,0.2078138,3112,7979,24.06604,0.5759339,0.340303,-0.338062,0.03898978,8.740941,1.87975,3.76291,99.0,8,6,0
0.2534917,0.08296759,7265,7686,6.582682,0.07137942,0.1056409,-0.1055827,-0.003505285,3.960594,0.734285,4.33613,99.0,8,8,0
0.1566162,0.03654734,4019,7291,5.36412,0.1823161,0.6125432,0.0338925,0.6116049,12.41414,-11.1995,7.19129,99.0,8,6,0
0.3444618,0.7382313,7340,7863,21.77967,0.2332458,0.03879618,0.0008438517,0.038787,3.911586,-6.57252,-0.0228173,99.0,8,8,0
0.3286485,0.03833063,7792,7847,1.023288,0.01665211,0.05334466,0.007124114,-0.05286682,5.943766,-2.62691,-0.706954,99.0,8,8,0
0.1117572,0.2475606,5344,6765,14.9743,0.2815704,0.1396603,-0.0009122444,-0.1396573,6.868006,-4.15557,-0.747843,99.0,6,7,0
0.1983071,0.6457636,5407,7516,50.91034,0.5224074,0.09933525,0.09559237,0.02701095,3.747948,-5.69196,-2.07649,99.0,8,6,0
0.3790251,0.08376309,7461,7906,5.475848,0.07175265,0.1051848,0.06273277,-0.08443006,4.786046,-4.51539,-5.84986,99.0,8,8,0
0.2750706,0.0605526,6848,7732,3.360455,0.09072944,0.1839852,0.178843,0.04319433,9.861441,-10.91,-5.2267,99.0,8,8,0
0.2438214,0.1082799,7641,7669,0.7228231,0.02062999,0.02339478,-0.02016393,-0.01186304,10.42455,-0.419467,-2.04631,99.0,8,8,0
0.580218,0.3063152,5657,7923,15.40378,0.3550578,0.1423306,0.1289165,0.06032025,8.419027,-11.7305,-1.15799,99.0,8,3,0
0.2750706,0.08048893,1749,7744,16.65012,0.5385944,0.821662,0.7218626,0.3924829,11.81502,-6.48942,0.10269,99.0,8,6,0
0.4909719,1.115318,4859,7883,72.80277,0.8468786,0.09323739,0.08601302,-0.03598572,4.248773,-4.14931,-3.39951,99.0,8,3,0
0.4484424,0.2041816,3557,7987,18.66831,0.5092481,0.3062531,0.2776398,0.1292558,9.963564,-10.5217,-1.04313,99.0,8,1,0
0.3790251,0.1011424,6918,7901,10.31211,0.1217681,0.1478317,0.1415527,-0.04262674,4.312965,-6.66736,0.494179,99.0,8,8,0
0.3444618,0.3907702,7691,7857,3.076652,0.09354478,0.02939447,-0.0293822,0.0008491773,11.10533,-5.34058,2.51557,99.0,8,8,0
0.2114011,0.3947281,6761,7552,30.26664,0.2232418,0.06944564,0.02083847,0.06624542,2.694024,-2.45743,1.73218,99.0,8,5,0
1.18026,3.482125,4533,7879,97.64457,1.629744,0.0574702,0.0171617,0.05484797,6.096234,-6.46554,3.88302,99.0,8,0,0
0.4169149,0.3670478,5624,7964,30.32182,0.3951219,0.1321831,-0.04227156,0.1252417,4.759552,-1.48669,5.32491,99.0,8,6,0
0.3941404,0.5546776,5182,7632,26.16506,0.5289812,0.1171028,0.1116491,0.0353204,7.384291,-9.24099,-0.0373765,99.0,8,6,0
0.2438214,0.1688908,6528,7652,16.43277,0.175918,0.1279004,0.0748271,0.1037276,3.910118,-7.59117,0.407339,99.0,8,8,0
0.2438214,0.053377,1451,7655,11.36484,0.4927335,1.13351,0.9984849,0.5365384,15.83576,-15.2642,0.155765,99.0,8,4,0
0.1747901,0.05551463,3977,7389,4.782529,0.2290985,0.5067367,0.4724741,-0.1831675,17.49665,-9.28377,-5.97859,99.0,8,6,0
0.233562,0.1270561,6740,7566,4.025647,0.1294308,0.1250863,0.1164038,-0.04579001,11.74336,-5.22704,-2.23606,99.0,8,8,0
0.07805405,0.8496707,2645,5623,219.1531,1.17709,0.1701088,0.1292211,0.1106296,1.96179,-3.41412,1.89811,99.0,7,4,0
0.3834666,0.4996603,5963,7578,17.23366,0.3813735,0.09372235,-0.06629752,-0.06624588,8.082823,-2.3852,-0.709459,99.0,8,8,0
0.3790251,0.08455559,5042,7903,11.02847,0.222347,0.3228914,0.3096616,0.09147985,7.363873,-5.03809,2.25564,99.0,8,6,0
0.3138328,0.1066274,7755,7823,1.377461,0.03115136,0.03587368,-0.023802,-0.02684,8.260151,-2.78087,-2.95121,99.0,8,8,0
0.3444618,0.1684431,7641,7874,4.331242,0.07280945,0.05307649,0.05263888,-0.006801614,6.13996,-10.6082,-1.42755,99.0,8,8,0
0.2348265,0.5861641,7417,7635,11.94634,0.1356831,0.02842327,0.01883646,-0.02128544,4.148403,-4.20797,-1.80493,99.0,8,8,0
0.3138328,0.02532341,6523,7801,3.036255,0.07199454,0.3490961,0.3309624,0.1110493,8.660672,-9.7776,0.0353639,99.0,8,6,0
0.2438214,0.02778225,6421,7658,3.034938,0.07545214,0.3334815,-0.2786359,-0.1832264,9.080546,2.64808,1.56716,99.0,8,8,0
0.170526,2.130223,2286,6794,101.9664,2.244113,0.1293562,0.1043083,0.07650353,8.038549,-7.17364,0.616312,99.0,8,0,0
0.623635,0.7210162,6033,7860,26.57428,0.4755873,0.08099399,0.06574584,0.04730234,6.536707,-8.11544,0.513171,99.0,8,4,0
0.2638901,0.03476041,5953,7723,9.736522,0.1043932,0.3687695,-0.2553495,0.2660594,3.916144,-3.67132,3.7914,99.0,8,6,0
0.4816312,0.9402211,4923,7739,45.77863,0.7523245,0.09825231,0.02117406,-0.09594361,6.002507,1.20495,-2.04664,99.0,8,6,0
0.4604989,0.4239299,6593,7913,18.26134,0.295533,0.08560114,0.08290513,0.0213142,5.911037,-10.7967,0.0806197,99.0,8,8,0
0.2438214,0.208545,6342,7651,13.76315,0.2140586,0.1260377,0.1164485,0.0482208,5.680742,-7.09913,-2.41903,99.0,8,5,0
0.2999919,0.1938322,7464,7777,2.849463,0.09218016,0.05839548,-0.05603483,0.01643563,11.81584,0.250503,3.95516,99.0,8,8,0
0.2264563,0.002846274,2974,7604,5.420463,0.06888586,2.97181,-1.692075,2.443058,4.641773,0.443323,4.26846,99.0,8,4,0
0.1768474,0.3005756,1257,7424,51.02825,1.271769,0.5195437,0.308654,0.4179214,9.103068,-7.96566,2.73899,99.0,8,1,0
0.2104879,0.9124456,5993,6871,18.53575,0.3979364,0.05355182,0.02903998,0.04499419,7.841402,-8.60371,1.62264,99.0,8,8,0
0.6883617,0.7961235,7638,7950,6.89065,0.1826785,0.02817569,0.01313621,0.02492608,9.683169,-13.2972,4.2767,99.0,8,8,0
0.105837,0.9600609,5286,6631,66.15365,0.5478183,0.07006567,-0.06871351,-0.01369862,3.024635,-0.998915,2.18615,99.0,7,6,0
0.4169149,0.1258538,7542,7974,4.102197,0.08582322,0.08373482,0.05956005,0.05885678,7.641498,-15.4142,3.29482,99.0,8,8,0
0.2046288,0.3511833,2765,7531,61.73408,0.8089556,0.2828514,-0.2542454,-0.1239525,4.78619,-3.11398,-0.149423,99.0,3,6,0
0.1639867,0.3246134,7180,7330,5.8191,0.08681512,0.0328395,0.02923445,0.01495927,5.449163,-6.52517,1.60466,99.0,8,8,0
0.7019577,0.8370003,7701,7977,6.608793,0.1750838,0.02568549,0.02160302,0.0138944,9.676405,-12.7664,0.569341,99.0,8,8,0
0.1388743,0.1506712,3692,7146,58.87042,0.4008344,0.3266649,-0.05975072,0.3211538,2.486899,-2.50581,1.85133,99.0,8,1,0
0.1024402,0.8840992,6045,6289,8.98999,0.2147363,0.02982443,-0.004868956,0.02942431,8.72442,-5.34806,6.45292,99.0,8,5,0
0.1388743,0.700265,5611,7127,43.52766,0.4648349,0.08150868,-0.01104838,0.08075642,3.90053,-3.40421,3.58885,99.0,8,1,0
0.4981132,0.1673652,4573,7982,13.63629,0.3567539,0.2617407,0.03466007,-0.2594356,9.555702,1.14618,-8.20619,99.0,8,4,0
0.4174189,1.069316,7666,7822,5.846327,0.1504783,0.01727967,-0.01179678,-0.01262627,9.401148,-1.19768,-3.16101,99.0,8,8,0
0.3612689,0.1897323,6963,7889,9.057877,0.1614162,0.1044656,-0.07571719,0.07197204,6.508949,-5.21523,-0.341417,99.0,8,8,0
0.08820531,0.09604069,2381,6094,12.61046,0.4473056,0.5718954,0.5715592,-0.01960798,12.95578,-4.11643,-5.5294,99.0,8,6,0
0.2348265,0.06597982,1994,7650,37.4964,0.4464227,0.8308119,0.5153533,0.651659,4.348575,-6.31511,1.44719,99.0,8,3,0
0.3286485,0.1834831,6826,7825,10.11077,0.1671858,0.1118848,0.1024725,-0.04491749,6.039561,-12.178,-2.16241,99.0,8,8,0
0.2046288,0.2210379,3281,7543,46.05233,0.5568325,0.3093325,0.2849575,-0.1203569,4.416347,-4.14796,-2.90906,99.0,8,2,0
0.08471282,0.2214878,2058,5935,57.3477,0.7566344,0.4194728,0.4148603,-0.06203576,4.819038,-3.12143,-0.475672,99.0,2,6,0
0.5388681,0.5423275,6048,7615,13.50241,0.3877161,0.08778489,0.08717014,-0.01037077,10.488,-9.40251,-6.05386,99.0,8,4,0
0.1532385,0.4636434,6269,7252,23.82925,0.2856872,0.07566139,-0.005917991,0.07542959,4.378958,-4.07106,5.6829,99.0,8,3,0
0.1722933,0.09397105,2627,7396,21.62202,0.4334675,0.5664088,0.3024618,0.4788902,7.32235,-9.59227,1.94866,99.0,8,6,0
0.4169149,1.053895,6011,7959,193.2976,0.5911589,0.06887702,0.06258598,-0.02875829,1.117038,-2.85061,-2.83418,99.0,8,5,0
0.1364263,0.9077459,1196,7124,93.32415,2.267369,0.3067083,0.1510912,0.2669109,8.87398,-6.06404,-0.685403,99.0,8,4,0
0.2114011,0.2818674,2903,7572,32.62569,0.6982736,0.3041924,0.221167,0.2088496,7.817288,-8.25403,2.6914,99.0,8,6,0
0.4366578,0.2354715,5128,7982,46.08313,0.3656867,0.1906946,0.1884619,0.02909497,2.898394,-2.48761,-1.83258,99.0,8,6,0
0.1532385,0.04148216,5578,7260,6.924508,0.1184455,0.3506105,0.3446911,-0.06415377,6.247697,-4.40742,-3.57159,99.0,8,2,0
0.2476184,0.5184264,5919,7365,19.46119,0.3742932,0.08865278,-0.07612093,0.04544139,7.024781,-4.33982,4.67438,99.0,8,8,0
0.397631,0.410283,7908,7947,1.031289,0.04589004,0.01373417,0.01242411,0.005853973,16.2528,-13.4356,-1.16233,99.0,8,8,0
0.06541646,0.1363027,4729,4880,12.65287,0.0851281,0.07668951,0.04909805,-0.05891232,2.457391,-3.0662,-1.63894,99.0,3,3,0
0.1222208,0.3832715,3123,6941,34.29968,0.7413765,0.2375199,0.1423323,0.1901504,7.894762,-6.48676,2.07888,99.0,8,3,0
0.2999919,0.4296147,7173,7791,12.99509,0.196634,0.05620138,0.01831801,-0.05313234,5.526744,-4.68471,-8.05659,99.0,8,8,0
0.2438214,0.07073812,7225,7673,2.674094,0.06827372,0.1185135,-0.1019653,-0.06040297,9.325391,-3.82841,2.29088,99.0,8,8,0
0.4366578,0.1880704,7543,7993,9.270048,0.1069123,0.06980308,-0.06912933,-0.009674999,4.212461,-8.07133,-0.61784,99.0,8,8,0
0.397631,0.3342586,7092,7940,18.48276,0.2024031,0.07435364,0.05243491,0.05271663,3.999823,-6.87962,0.900073,99.0,8,8,0
0.08700221,0.2329694,4048,6039,26.10073,0.3930575,0.207169,-0.1890733,-0.08467756,5.500393,0.23411,-0.0119302,99.0,2,4,0
0.4169149,0.1693358,7874,7958,1.745236,0.04297533,0.03116291,0.02265702,-0.02139594,8.99405,-8.30903,-4.82086,99.0,8,8,0
0.2114011,0.03559168,4828,7556,9.199956,0.1472243,0.5079239,0.4946682,0.1152821,5.844992,-7.05231,-1.39146,99.0,8,3,0
0.2315994,0.6304971,6494,7605,27.83327,0.3398353,0.06618399,0.06488898,0.01302846,4.459585,-4.22,-1.12731,99.0,8,6,0
0.2999919,0.06112459,7354,7776,2.364721,0.0605976,0.1217326,0.06169446,0.1049411,9.359784,-7.78966,0.813784,99.0,8,8,0
0.4366578,0.1933231,4277,7995,52.512,0.4137946,0.2628262,0.07686479,0.2513353,2.87817,-5.03085,2.79383,99.0,8,6,0
0.5096943,0.3393899,7432,7919,5.485889,0.1511683,0.0546927,0.05403843,0.008434429,10.06477,-11.7877,-3.71613,99.0,8,8,0
0.4265633,0.2968787,7236,7918,7.829435,0.1697002,0.07018929,0.05422685,0.04456439,7.916663,-14.4867,4.19408,99.0,8,8,0
0.2114011,0.1797413,4423,7562,25.26712,0.370618,0.2531899,-0.03448653,-0.2508302,5.357485,0.0670825,-2.07187,99.0,8,6,0
0.6543191,0.6676455,7674,7968,5.736244,0.1617388,0.02974649,0.02971893,0.001280188,10.29857,-14.517,0.527268,99.0,8,8,0
0.1923998,0.03000368,6771,7486,3.897098,0.05873056,0.2403572,0.1747079,-0.165072,5.504438,-6.55403,-1.1221,99.0,8,8,0
0.2534917,0.2035937,3587,7677,23.13121,0.496243,0.2992937,0.1525874,0.2574758,7.835851,-5.07196,4.06435,99.0,8,6,0
0.8548304,0.8326307,7431,7971,9.713148,0.2484077,0.03663366,0.008484146,-0.03563768,9.341042,-7.71126,-10.0395,99.0,8,8,0
0.3444618,0.09586741,2829,7854,30.91475,0.4202104,0.5382244,0.538201,-0.005015889,4.96468,-3.70109,-3.13507,99.0,8,5,0
0.318142,0.3619077,6086,7325,9.143384,0.2862767,0.09713051,0.0925662,0.02942507,11.43587,-8.34301,-2.03041,99.0,8,8,0
0.1277489,0.6732692,6223,7002,50.52168,0.3131021,0.05710377,0.05037252,0.02689703,2.263593,-2.49148,-0.0898215,99.0,6,6,0
0.4338051,0.8439486,7744,7830,2.576633,0.09850708,0.0143324,-0.01385497,-0.003668443,13.96385,0.459471,1.54972,99.0,8,8,0
0.397631,0.1377523,7869,7941,1.385143,0.03593982,0.03203647,0.02890325,-0.013818,9.477011,-8.53102,-5.03279,99.0,8,8,0
0.284282,1.044161,6255,7261,23.2121,0.4339874,0.05103607,0.04563393,-0.02285223,6.828936,-7.64089,-4.16453,99.0,8,5,0
0.04426264,0.5344855,3528,3624,9.730303,0.1802911,0.04141961,0.04026341,0.009718134,6.767656,-3.67639,-3.95453,99.0,6,5,0
0.186874,0.07598477,3380,7455,12.4833,0.3163766,0.5112642,0.424672,0.2846836,9.256891,-8.8989,-2.21569,99.0,8,6,0
0.1566162,0.4076169,4433,7280,59.21558,0.5412267,0.1630402,0.1503993,0.0629456,3.338363,-4.53438,-0.632979,99.0,8,2,0
0.08820531,0.2650677,5076,6091,11.46872,0.2661942,0.1233131,-0.01073199,0.1228452,8.477617,-4.27335,4.28382,99.0,8,5,0
0.1189186,0.1464118,6146,6892,6.59996,0.1448713,0.1214993,0.06460145,0.1029016,8.017358,-8.26194,2.10307,99.0,8,3,0
0.2264563,0.0852841,7082,7610,3.752847,0.08246424,0.1187313,0.06252918,-0.1009318,8.025924,-2.04093,-8.19559,99.0,8,8,0
0.2264563,0.7619294,5793,7620,67.43929,0.5066932,0.08165784,-0.04133369,-0.07042393,2.744241,-3.03211,-1.50302,99.0,8,3,0
0.3138328,0.01318489,6909,7807,2.526049,0.04229698,0.393913,-0.1571289,-0.3612173,6.115865,-2.98191,-1.05583,99.0,8,8,0
0.2638901,0.09596053,3873,7722,10.23156,0.3170993,0.4057609,0.3932311,0.1000563,11.31992,-12.1612,-3.63105,99.0,8,5,0
0.2870871,0.06490116,6366,7773,8.573203,0.1225966,0.2319496,0.01503122,0.2314621,5.223067,-6.86222,1.97893,99.0,8,6,0
0.3138328,0.4305596,4617,7813,48.40447,0.5573007,0.1589366,0.1023798,0.1215698,4.205275,-7.6398,1.31252,99.0,8,6,0
0.3790251,0.6403345,7432,7919,21.25517,0.2076653,0.03982215,0.03784917,0.01237916,3.568533,-6.97343,1.59142,99.0,8,8,0
0.1983071,0.1743501,5554,7514,20.06735,0.2582834,0.1819039,0.1515032,0.1006767,4.70107,-7.39808,-0.0707473,99.0,8,3,0
0.3612689,0.7556635,7587,7887,18.57297,0.1757615,0.02856031,-0.006786194,-0.02774237,3.456469,-2.93884,-1.45341,99.0,8,8,0
0.2333972,0.2115239,5512,7514,12.56086,0.2885449,0.1675026,0.1656567,0.02479902,8.390432,-7.82819,-3.57788,99.0,8,2,0
0.1318797,0.1962783,4772,7072,26.14593,0.3300592,0.2064844,0.1880509,-0.08527984,4.610818,-4.06856,-2.21232,99.0,8,5,0
0.3444618,0.1607267,7581,7858,2.461039,0.07810024,0.0596667,0.05910963,-0.008134269,11.59109,-11.9101,-4.40926,99.0,8,8,0
0.1304383,0.5004114,5577,7013,26.6425,0.3868732,0.0949312,0.01237509,0.09412115,5.303761,-4.47705,3.65805,99.0,8,5,0
0.1340974,0.8623333,4317,7085,91.33433,0.7971603,0.113511,-0.08388704,-0.07647039,3.187879,-4.06964,-0.851424,99.0,8,6,0
0.2750706,0.01172001,7639,7733,1.884203,0.0123184,0.1290607,-0.07485453,-0.1051355,2.387904,-6.12361,-0.486253,99.0,8,8,0
0.1866987,0.2938689,4678,7022,14.94458,0.4132172,0.1726602,0.1331304,0.1099448,10.09915,-11.5088,1.08537,99.0,8,3,0
0.2438214,0.07625899,6658,7652,7.324944,0.1100849,0.1772574,0.1218685,0.1287178,5.48926,-10.1494,2.61158,99.0,8,8,0
0.1816991,0.3281059,7307,7437,3.816157,0.07981995,0.02987205,0.02760715,-0.01140985,7.639684,-6.5271,-4.92775,99.0,8,6,0
0.397631,0.1188156,7107,7948,4.619123,0.1200177,0.1240336,-0.09934438,0.07426315,9.490211,-2.19289,3.71441,99.0,8,8,0
0.3612689,0.06508365,7782,7896,1.104825,0.03128081,0.05901652,-0.0484745,-0.03366264,10.34129,2.3175,1.56725,99.0,8,8,0
0.2750706,0.03093469,7042,7727,2.194599,0.05631725,0.2235441,-0.1984576,-0.102891,9.372952,1.43015,1.92129,99.0,8,8,0
0.3138328,0.1684253,7516,7813,4.952527,0.08331995,0.06074483,0.05995209,0.009781717,6.144865,-3.11962,-1.08064,99.0,8,8,0
0.3444618,0.2574588,3618,7863,24.88775,0.5593582,0.2667779,0.1270371,0.2345891,8.209082,-5.90446,3.5125,99.0,8,5,0
0.09500006,0.3779402,3882,6337,67.40893,0.554143,0.1800389,0.121158,0.1331719,3.002581,-4.81532,0.817342,99.0,8,1,0
0.5305853,0.581043,7471,7963,10.03369,0.1978517,0.04181181,0.02822521,-0.03084746,7.202265,-8.29912,-1.28909,99.0,8,8,0
0.3585964,0.1719583,5882,7847,11.04659,0.2441584,0.1743477,0.1639589,0.05928408,8.072975,-8.91629,-2.12305,99.0,8,3,0
0.637435,0.8317481,2858,7732,30.7772,1.22221,0.1804353,0.1768324,0.0358778,14.50464,-7.20493,2.27246,99.0,8,7,0
0.2870871,0.1237344,7504,7764,2.136725,0.06695572,0.06644536,0.05247769,0.04075633,11.44536,-10.9748,1.31328,99.0,8,8,0
0.0629645,0.3562566,3695,4740,88.36813,0.4161776,0.1434443,-0.1423427,0.01774331,1.720177,-2.16801,-0.22944,99.0,1,7,0
0.4366578,0.2408051,6746,7990,18.60887,0.2127915,0.1085066,-0.04836285,0.09713249,4.176616,-4.21944,1.06481,99.0,8,8,0
0.07757763,0.07434029,2907,5582,15.67312,0.3158645,0.5217281,0.4959743,0.1618939,7.36098,-6.56364,-3.30905,99.0,8,6,0
0.1985148,1.113732,4931,7323,68.89044,0.7751399,0.08546082,0.05957203,0.06127581,4.109712,-4.16399,1.28992,99.0,8,2,0
0.1601935,0.3994362,6954,7321,14.85475,0.1530743,0.0470568,-0.01627774,0.04415176,3.763806,-6.19907,1.84813,99.0,8,8,0
0.03126534,0.1633157,934,2869,26.03705,0.9796842,0.7365896,-0.7365491,-0.007725933,13.74309,-5.27708,-2.09796,99.0,5,6,0
0.2264563,0.1163954,6976,7604,13.49602,0.1058867,0.1117051,0.04896244,0.1004028,2.865667,-5.67976,1.82053,99.0,8,8,0
0.2638901,0.2193971,2740,7702,24.08363,0.6481703,0.3627654,0.2621607,0.2507399,9.830089,-8.67264,1.95885,99.0,8,1,0
0.4385913,0.7345646,7447,7838,9.734647,0.2002036,0.03346644,-0.02656838,-0.02035003,7.511764,-0.940829,-2.94359,99.0,8,8,0
0.4366578,0.6124416,3161,7978,136.3709,0.9760375,0.1956904,-0.164538,0.1059337,2.614178,-0.69982,2.16749,99.0,8,6,0
